WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2021-10-23,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,3,0,25886.0,Demonstrations,1332.0,31.979,50.8101
2021-10-30,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,4963.0,Demonstrations,1332.0,31.979,50.8101
2021-11-06,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,30388.0,Demonstrations,1332.0,31.979,50.8101
2021-11-13,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,20923.0,Demonstrations,1332.0,31.979,50.8101
2021-11-20,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,5,0,20923.0,Demonstrations,1332.0,31.979,50.8101
2021-11-27,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,20923.0,Demonstrations,1332.0,31.979,50.8101
2021-12-04,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,20923.0,Demonstrations,1332.0,31.979,50.8101
2021-12-11,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,5,0,41701.0,Demonstrations,1332.0,31.979,50.8101
2021-12-18,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,5,0,43433.0,Demonstrations,1332.0,31.979,50.8101
2021-12-25,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,3,0,30388.0,Demonstrations,1332.0,31.979,50.8101
2022-01-08,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,5,0,35845.0,Demonstrations,1332.0,31.979,50.8101
2022-01-22,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,33.0,Demonstrations,1332.0,31.979,50.8101
2022-01-29,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,6,0,30717.0,Demonstrations,1332.0,31.979,50.8101
2022-02-05,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,11109.0,Demonstrations,1332.0,31.979,50.8101
2022-02-19,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,3,0,21154.0,Demonstrations,1332.0,31.979,50.8101
2022-02-26,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21154.0,Demonstrations,1332.0,31.979,50.8101
2022-03-05,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,4,0,30717.0,Demonstrations,1332.0,31.979,50.8101
2022-03-12,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,3,0,42154.0,Demonstrations,1332.0,31.979,50.8101
2022-04-09,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,9563.0,Demonstrations,1332.0,31.979,50.8101
2022-04-16,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,3,0,21154.0,Demonstrations,1332.0,31.979,50.8101
2022-04-30,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21154.0,Demonstrations,1332.0,31.979,50.8101
2022-05-07,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,3,0,36714.0,Demonstrations,1332.0,31.979,50.8101
2022-05-14,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21154.0,Demonstrations,1332.0,31.979,50.8101
2022-06-11,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21154.0,Demonstrations,1332.0,31.979,50.8101
2022-07-02,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21154.0,Demonstrations,1332.0,31.979,50.8101
2022-07-09,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21154.0,Demonstrations,1332.0,31.979,50.8101
2022-07-23,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21154.0,Demonstrations,1332.0,31.979,50.8101
2022-07-30,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,21181.0,Demonstrations,1332.0,31.979,50.8101
2022-08-06,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,5012.0,Demonstrations,1332.0,31.979,50.8101
2022-08-13,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21154.0,Demonstrations,1332.0,31.979,50.8101
2022-08-27,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21154.0,Demonstrations,1332.0,31.979,50.8101
2022-09-03,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,11109.0,Demonstrations,1332.0,31.979,50.8101
2022-10-01,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21154.0,Demonstrations,1332.0,31.979,50.8101
2022-10-15,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,21154.0,Demonstrations,1332.0,31.979,50.8101
2022-10-22,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21154.0,Demonstrations,1332.0,31.979,50.8101
2022-11-05,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21154.0,Demonstrations,1332.0,31.979,50.8101
2022-11-12,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21933.0,Demonstrations,1332.0,31.979,50.8101
2023-01-21,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-01-28,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-02-25,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-03-11,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-04-22,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-04-29,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-05-06,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-05-13,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,30272.0,Demonstrations,1332.0,31.979,50.8101
2023-05-20,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,26500.0,Demonstrations,1332.0,31.979,50.8101
2023-05-27,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-06-03,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-06-10,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-06-17,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-06-24,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-07-22,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-07-29,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-08-05,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-08-12,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-08-19,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-08-26,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,22313.0,Demonstrations,1332.0,31.979,50.8101
2023-09-09,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-09-23,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-10-07,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-10-14,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-10-21,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-10-28,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,31108.0,Demonstrations,1332.0,31.979,50.8101
2023-11-04,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-11-11,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-11-18,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-11-25,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-12-02,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-12-09,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-12-16,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-12-23,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21433.0,Demonstrations,1332.0,31.979,50.8101
2023-12-30,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,21682.0,Demonstrations,1332.0,31.979,50.8101
2024-01-13,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21682.0,Demonstrations,1332.0,31.979,50.8101
2024-01-20,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21682.0,Demonstrations,1332.0,31.979,50.8101
2024-01-27,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21682.0,Demonstrations,1332.0,31.979,50.8101
2024-02-10,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21682.0,Demonstrations,1332.0,31.979,50.8101
2024-03-02,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21682.0,Demonstrations,1332.0,31.979,50.8101
2024-03-09,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,21682.0,Demonstrations,1332.0,31.979,50.8101
2024-03-30,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,4,0,40572.0,Demonstrations,1332.0,31.979,50.8101
2024-04-06,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,9769.0,Demonstrations,1332.0,31.979,50.8101
2024-04-13,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,4,0,36566.0,Demonstrations,1332.0,31.979,50.8101
2024-04-27,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,21682.0,Demonstrations,1332.0,31.979,50.8101
2024-05-11,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,21682.0,Demonstrations,1332.0,31.979,50.8101
2024-05-25,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,3,0,21682.0,Demonstrations,1332.0,31.979,50.8101
2024-07-06,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,3,0,21682.0,Demonstrations,1332.0,31.979,50.8101
2024-07-13,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,9769.0,Demonstrations,1332.0,31.979,50.8101
2024-07-20,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,21682.0,Demonstrations,1332.0,31.979,50.8101
2024-07-27,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,3,0,31451.0,Demonstrations,1332.0,31.979,50.8101
2024-08-03,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,928.0,Demonstrations,1332.0,31.979,50.8101
2024-08-10,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21682.0,Demonstrations,1332.0,31.979,50.8101
2024-08-17,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,3,0,21682.0,Demonstrations,1332.0,31.979,50.8101
2024-08-24,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21682.0,Demonstrations,1332.0,31.979,50.8101
2024-08-31,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,34.0,Demonstrations,1332.0,31.979,50.8101
2024-09-07,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,21682.0,Demonstrations,1332.0,31.979,50.8101
2024-09-21,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,21682.0,Demonstrations,1332.0,31.979,50.8101
2024-09-28,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21682.0,Demonstrations,1332.0,31.979,50.8101
2024-11-02,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21682.0,Demonstrations,1332.0,31.979,50.8101
2024-11-09,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21682.0,Demonstrations,1332.0,31.979,50.8101
2024-11-16,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21682.0,Demonstrations,1332.0,31.979,50.8101
2024-11-30,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21682.0,Demonstrations,1332.0,31.979,50.8101
2024-12-14,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21682.0,Demonstrations,1332.0,31.979,50.8101
2025-01-04,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,21896.0,Demonstrations,1332.0,31.979,50.8101
2025-01-11,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21896.0,Demonstrations,1332.0,31.979,50.8101
2025-01-18,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21896.0,Demonstrations,1332.0,31.979,50.8101
2025-02-01,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,31753.0,Demonstrations,1332.0,31.979,50.8101
2025-03-01,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,31087.0,Demonstrations,1332.0,31.979,50.8101
2025-03-08,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21896.0,Demonstrations,1332.0,31.979,50.8101
2025-03-22,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,3,0,39027.0,Demonstrations,1332.0,31.979,50.8101
2025-04-05,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,4498.0,Demonstrations,1332.0,31.979,50.8101
2025-04-12,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21896.0,Demonstrations,1332.0,31.979,50.8101
2025-05-03,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,27195.0,Demonstrations,1332.0,31.979,50.8101
2025-05-10,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,21896.0,Demonstrations,1332.0,31.979,50.8101
2025-05-17,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21896.0,Demonstrations,1332.0,31.979,50.8101
2025-05-24,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,3,0,36426.0,Demonstrations,1332.0,31.979,50.8101
2025-05-31,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,13629.0,Demonstrations,1332.0,31.979,50.8101
2025-06-07,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,5,0,40023.0,Demonstrations,1332.0,31.979,50.8101
2025-06-14,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21896.0,Demonstrations,1332.0,31.979,50.8101
2025-06-21,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21896.0,Demonstrations,1332.0,31.979,50.8101
2025-07-05,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21896.0,Demonstrations,1332.0,31.979,50.8101
2025-07-19,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21896.0,Demonstrations,1332.0,31.979,50.8101
2025-08-02,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,21896.0,Demonstrations,1332.0,31.979,50.8101
2025-08-09,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,9857.0,Demonstrations,1332.0,31.979,50.8101
2025-08-16,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21896.0,Demonstrations,1332.0,31.979,50.8101
2025-08-23,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21896.0,Demonstrations,1332.0,31.979,50.8101
2025-08-30,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21896.0,Demonstrations,1332.0,31.979,50.8101
2025-09-06,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,938.0,Demonstrations,1332.0,31.979,50.8101
2025-09-13,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21896.0,Demonstrations,1332.0,31.979,50.8101
2025-10-04,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,21896.0,Demonstrations,1332.0,31.979,50.8101
2025-10-11,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,21896.0,Demonstrations,1332.0,31.979,50.8101
2025-10-18,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,21896.0,Demonstrations,1332.0,31.979,50.8101
2025-10-25,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21896.0,Demonstrations,1332.0,31.979,50.8101
2025-11-01,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21896.0,Demonstrations,1332.0,31.979,50.8101
2025-11-15,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,21896.0,Demonstrations,1332.0,31.979,50.8101
2025-11-22,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21896.0,Demonstrations,1332.0,31.979,50.8101
2025-11-29,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,9019.0,Demonstrations,1332.0,31.979,50.8101
2025-12-06,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,2,0,21896.0,Demonstrations,1332.0,31.979,50.8101
2025-12-13,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,1,0,21896.0,Demonstrations,1332.0,31.979,50.8101
2025-12-27,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,4,0,48926.0,Demonstrations,1332.0,31.979,50.8101
2026-01-03,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,9,0,95758.0,Demonstrations,1332.0,31.979,50.8101
2026-02-28,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,3,0,32016.0,Demonstrations,1332.0,31.979,50.8101
2026-03-07,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,7,0,45759.0,Demonstrations,1332.0,31.979,50.8101
2026-03-14,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,5,0,22082.0,Demonstrations,1332.0,31.979,50.8101
2026-03-21,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,5,0,22082.0,Demonstrations,1332.0,31.979,50.8101
2026-03-28,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,4,0,22082.0,Demonstrations,1332.0,31.979,50.8101
2026-04-04,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Peaceful protest,6,0,22082.0,Demonstrations,1332.0,31.979,50.8101
2019-11-16,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Protest with intervention,1,0,20609.0,Demonstrations,1332.0,31.979,50.8101
2022-04-09,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Protest with intervention,1,0,9563.0,Demonstrations,1332.0,31.979,50.8101
2022-05-14,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Protest with intervention,2,0,21154.0,Demonstrations,1332.0,31.979,50.8101
2026-01-03,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Protest with intervention,3,0,45107.0,Demonstrations,1332.0,31.979,50.8101
2026-01-10,Middle East,Iran,Chaharmahal and Bakhtiari,Protests,Protest with intervention,2,0,31944.0,Demonstrations,1332.0,31.979,50.8101
2016-07-16,Middle East,Iran,Chaharmahal and Bakhtiari,Riots,Mob violence,1,1,12199.0,Political violence,1332.0,31.979,50.8101
2016-08-13,Middle East,Iran,Chaharmahal and Bakhtiari,Riots,Mob violence,1,2,51448.0,Political violence,1332.0,31.979,50.8101
2021-08-14,Middle East,Iran,Chaharmahal and Bakhtiari,Riots,Mob violence,1,0,54361.0,Political violence,1332.0,31.979,50.8101
2023-08-05,Middle East,Iran,Chaharmahal and Bakhtiari,Riots,Mob violence,1,0,55688.0,Political violence,1332.0,31.979,50.8101
2023-10-28,Middle East,Iran,Chaharmahal and Bakhtiari,Riots,Mob violence,1,0,55688.0,Political violence,1332.0,31.979,50.8101
2016-07-09,Middle East,Iran,Chaharmahal and Bakhtiari,Riots,Violent demonstration,1,0,12199.0,Demonstrations,1332.0,31.979,50.8101
2017-12-30,Middle East,Iran,Chaharmahal and Bakhtiari,Riots,Violent demonstration,1,0,52216.0,Demonstrations,1332.0,31.979,50.8101
2019-10-05,Middle East,Iran,Chaharmahal and Bakhtiari,Riots,Violent demonstration,2,0,47882.0,Demonstrations,1332.0,31.979,50.8101
